Stations,Drones,Iteration,FlightTime,Distance,IL_AP_Count,IL_Distance,IL_FlightTime,IL_AlgorithmTime,IL_Validation,IL_Quality,IL_PredictedExtraHoverTime,ApproximationVoronoi_AP_Count,ApproximationVoronoi_Distance,ApproximationVoronoi_FlightTime,ApproximationVoronoi_AlgorithmTime,ApproximationVoronoi_Validation,ApproximationVoronoi_Quality,ApproximationVoronoi_PredictedExtraHoverTime,TrueVoronoi_AP_Count,TrueVoronoi_Distance,TrueVoronoi_FlightTime,TrueVoronoi_AlgorithmTime,TrueVoronoi_Validation,TrueVoronoi_Quality,TrueVoronoi_PredictedExtraHoverTime,ConstrainedKMeans_AP_Count,ConstrainedKMeans_Distance,ConstrainedKMeans_FlightTime,ConstrainedKMeans_AlgorithmTime,ConstrainedKMeans_Validation,ConstrainedKMeans_Quality,ConstrainedKMeans_PredictedExtraHoverTime,CustomDBSCAN_AP_Count,CustomDBSCAN_Distance,CustomDBSCAN_FlightTime,CustomDBSCAN_AlgorithmTime,CustomDBSCAN_Validation,CustomDBSCAN_Quality,CustomDBSCAN_PredictedExtraHoverTime,GeometricSetCover_AP_Count,GeometricSetCover_Distance,GeometricSetCover_FlightTime,GeometricSetCover_AlgorithmTime,GeometricSetCover_Validation,GeometricSetCover_Quality,GeometricSetCover_PredictedExtraHoverTime,GraphBased_AP_Count,GraphBased_Distance,GraphBased_FlightTime,GraphBased_AlgorithmTime,GraphBased_Validation,GraphBased_Quality,GraphBased_PredictedExtraHoverTime,GreedyCirclePacking_AP_Count,GreedyCirclePacking_Distance,GreedyCirclePacking_FlightTime,GreedyCirclePacking_AlgorithmTime,GreedyCirclePacking_Validation,GreedyCirclePacking_Quality,GreedyCirclePacking_PredictedExtraHoverTime
15,1,9,7.854185185185186,3836.26,11,3670.27,6.900376379268848,54273,1_1_1,0.7683026771594288,6.214804978353092,11,3714.79,6.909314887831832,2221,1_1_1,0.8843647281186663,1.8044488254654498,11,3670.27,6.900376379268848,1575,1_1_1,0.7683026771594288,6.214804978353093,14,3818.94,7.075295804337463,8563,1_1_1,0.9363887575464231,0.1910815935810526,11,3670.27,6.900376379268848,702,1_1_1,0.7683026771594288,6.214804978353092,11,3670.27,6.900376379268848,1386,1_1_1,0.7683026771594288,6.214804978353093,12,3726.05,6.9857472217616285,738,1_1_1,0.776106040300313,5.139277750142109,11,3670.27,6.900376379268848,1647,1_1_1,0.7683026771594288,6.214804978353093
15,1,10,7.409,3595.86,13,3673.54,6.874187634241344,257329,1_1_1,0.7915414322144456,4.280146943369537,13,3473.63,6.4725468150176075,6363,1_1_1,0.8778241530030447,2.3939200121675306,13,3673.54,6.874187634241344,2033,1_1_1,0.7915414322144456,4.280146943369537,15,3595.86,6.659,28794,1_1_1,0.9999999999999999,0,13,3673.54,6.874187634241344,1755,1_1_1,0.7915414322144456,4.280146943369537,13,3673.54,6.874187634241344,5170,1_1_1,0.7915414322144456,4.280146943369537,13,3502.44,6.557335782389492,847,1_1_1,0.7915414322144456,4.280146943369537,13,3673.54,6.874187634241344,2299,1_1_1,0.7915414322144456,4.280146943369537
15,2,1,8.156425925925927,3999.47,10,3584.21,6.780396028184599,102068,1_1_1,0.717313515480579,8.578206135520379,11,3676.48,6.875623459870898,2243,1_1_1,0.7929308647948561,4.039629814476037,10,3584.21,6.780396028184599,1493,1_1_1,0.717313515480579,8.57820613552038,14,3995.68,7.405514486151866,8872,1_1_1,0.92810903057765,0.36642472466747034,10,3584.21,6.780396028184599,738,1_1_1,0.717313515480579,8.578206135520379,10,3584.21,6.780396028184599,1379,1_1_1,0.717313515480579,8.57820613552038,12,3876.41,7.255360973950286,1157,1_1_1,0.7935835935367269,4.609436214794976,10,3584.21,6.780396028184599,3343,1_1_1,0.717313515480579,8.57820613552038
15,2,2,6.859481481481481,3299.12,11,3246.71,6.140922656269595,86851,1_1_1,0.7297951201588273,7.709803820620085,11,3019.26,5.664431029153302,2603,1_1_1,0.7973790449201887,4.392528415864819,11,3246.71,6.140922656269595,1730,1_1_1,0.7297951201588273,7.709803820620085,15,3215.85,5.955277777777778,12179,1_1_1,0.9999999999999999,0,11,2997.65,5.679700434047373,774,1_1_1,0.7297951201588273,7.709803820620085,11,3246.71,6.140922656269595,1497,1_1_1,0.7297951201588273,7.709803820620085,13,3412.31,6.357625083569826,793,1_1_1,0.8168662386406927,2.311949458634051,11,3246.71,6.140922656269595,1678,1_1_1,0.7297951201588273,7.709803820620085
15,2,3,7.9805370370370365,3904.49,13,3809.87,7.078076713743651,46783,1_1_1,0.8743570215905788,1.3657139357301706,13,3709.55,6.872562674921795,2682,1_1_1,0.9332429814708977,0.1815382730854762,13,3708.48,6.890317454484393,2101,1_1_1,0.8743570215905789,1.3657139357301706,14,3844.79,7.12300711936624,5111,1_1_1,0.9368394209763522,0.1815382730854762,13,3809.87,7.078076713743651,741,1_1_1,0.8743570215905788,1.3657139357301706,13,3708.48,6.890317454484393,1778,1_1_1,0.8743570215905789,1.3657139357301706,13,3809.87,7.078076713743651,777,1_1_1,0.8743570215905789,1.3657139357301706,13,3708.48,6.890317454484393,2077,1_1_1,0.8743570215905789,1.3657139357301706
15,2,4,7.995222222222223,3912.42,11,3757.89,7.023862528894429,74902,1_1_1,0.8284506500901284,3.888418400332399,12,3797.07,7.039290306357333,2444,1_1_1,0.9133684784275639,0.4607517147732496,11,3714.4,6.943325491857392,1615,1_1_1,0.8284506500901284,3.888418400332399,13,4154,7.725252842476869,8029,1_1_1,0.8810496718223048,1.9596149930566131,11,3757.89,7.023862528894429,709,1_1_1,0.8284506500901284,3.888418400332399,11,3714.4,6.943325491857392,1404,1_1_1,0.8284506500901284,3.888418400332399,13,3878.15,7.22921347140176,779,1_1_1,0.8437006824517401,2.847252728550015,11,3714.4,6.943325491857392,1611,1_1_1,0.8284506500901284,3.888418400332399
15,2,5,7.841166666666667,3829.23,12,3696.58,6.931264159316292,46447,1_1_1,0.7753724225927847,5.144738447866377,13,3798.53,7.047590443568502,2377,1_1_1,0.9027355038883098,0.7965377252212151,12,3696.58,6.931264159316292,1741,1_1_1,0.7753724225927847,5.144738447866377,15,3856.05,7.140833333333334,9050,1_1_1,0.9999999999999999,0,12,3696.58,6.931264159316292,832,1_1_1,0.7753724225927847,5.144738447866377,12,3696.58,6.931264159316292,1725,1_1_1,0.7753724225927847,5.144738447866377,13,3760.62,7.02255802365698,752,1_1_1,0.8022956816405707,3.5068147527521694,12,3696.58,6.931264159316292,1823,1_1_1,0.7753724225927847,5.144738447866377
15,2,6,7.877388888888889,3848.79,13,3527.7,6.588021802715419,69607,1_1_1,0.8115197695767927,3.3146414962584565,13,3619.1,6.713651499689042,2737,1_1_1,0.9077231171451848,0.6968677591202779,13,3527.7,6.588021802715419,2250,1_1_1,0.8115197695767927,3.3146414962584565,14,3700.8,6.854857131674308,90970,1_1_1,0.9410948308617192,0.09142790045845084,13,3527.7,6.588021802715419,803,1_1_1,0.8115197695767927,3.3146414962584565,13,3527.7,6.588021802715419,1823,1_1_1,0.8115197695767927,3.3146414962584565,14,3588.69,6.681444322864607,860,1_1_1,0.8309425459120846,2.1433260385430555,13,3527.7,6.588021802715419,2111,1_1_1,0.8115197695767927,3.3146414962584565
15,2,7,6.944277777777779,3344.91,10,3135.28,5.902688688582383,127036,1_1_1,0.7244745129576479,5.796876870498475,10,3144.51,5.855095364222037,1789,1_1_1,0.8713104477098446,1.91572185332216,10,3135.28,5.902688688582383,1612,1_1_1,0.724474512957648,5.796876870498475,14,3327.64,6.179076540511721,10872,1_1_1,0.9042579127883155,1.0068146529255166,10,3135.28,5.902688688582383,961,1_1_1,0.7244745129576479,5.796876870498475,10,3135.28,5.902688688582383,1440,1_1_1,0.724474512957648,5.796876870498475,12,3210.25,6.031410811378774,769,1_1_1,0.752613966323184,5.190204238282002,10,3135.28,5.902688688582383,1659,1_1_1,0.724474512957648,5.796876870498475
15,2,8,6.826148148148149,3281.12,11,2897.44,5.463520382471138,97921,1_1_1,0.7633130417118165,5.873445170490534,12,3107.8,5.7700202628163275,2361,1_1_1,0.8979959078428623,0.8901046578685228,11,3062.72,5.769594456545212,1677,1_1_1,0.7633130417118165,5.873445170490534,13,2938.96,5.4919120275593905,8432,1_1_1,0.8342130595663015,2.963610542452284,11,2897.44,5.463520382471138,756,1_1_1,0.7633130417118165,5.873445170490534,11,3062.72,5.769594456545212,1442,1_1_1,0.7633130417118165,5.873445170490534,14,3157.53,5.883812833274346,751,1_1_1,0.8286419755824546,2.1921033297940675,11,3062.72,5.769594456545212,1708,1_1_1,0.7633130417118165,5.873445170490534
15,2,9,7.700481481481482,3753.26,13,3571.66,6.65534119901132,64972,1_1_1,0.8625518968479076,2.469360829568091,13,4820.41,8.930384577245412,2808,1_1_1,0.9279512021290302,0.2219635236135875,13,3571.66,6.65534119901132,2214,1_1_1,0.8625518968479076,2.469360829568091,15,4150.8,7.686666666666667,9063,1_1_1,0.9999999999999999,0,13,3571.66,6.65534119901132,884,1_1_1,0.8625518968479076,2.469360829568091,13,3571.66,6.65534119901132,1973,1_1_1,0.8625518968479076,2.469360829568091,13,3707.87,6.907581939752061,821,1_1_1,0.8625518968479076,2.469360829568091,13,3571.66,6.65534119901132,2298,1_1_1,0.8625518968479076,2.469360829568091
15,2,10,9.028166666666667,4470.21,13,4311.54,8.051329110522598,91425,1_1_1,0.796541793654061,4.019746631355906,13,3581.96,6.651265935235262,2587,1_1_1,0.8993143273849326,1.080400558560129,13,4311.54,8.051329110522598,2077,1_1_1,0.796541793654061,4.019746631355906,14,3632.83,6.739604501492619,7484,1_1_1,0.9110150588459316,0.7284923117793656,13,4311.54,8.051329110522598,789,1_1_1,0.796541793654061,4.019746631355906,13,4311.54,8.051329110522598,1882,1_1_1,0.796541793654061,4.019746631355906,13,3638.06,6.804143925337414,799,1_1_1,0.796541793654061,4.019746631355906,12,4388.99,8.294755036448525,2102,1_1_1,0.7437112973108555,10.019746631355906
15,3,1,8.488981481481481,4179.05,9,3797.96,7.197354816027754,155488,1_1_1,0.705264532244389,9.845733406109655,11,3910.33,7.25052259963744,2201,1_1_1,0.9076667219551174,0.5502448671352638,9,3797.96,7.197354816027754,1360,1_1_1,0.7052645322443891,9.845733406109655,14,3970.64,7.353037037037038,11137,1_1_1,0.9625043133112109,0,9,3797.96,7.197354816027754,727,1_1_1,0.705264532244389,9.845733406109655,9,3797.96,7.197354816027754,1276,1_1_1,0.7052645322443891,9.845733406109655,12,4085.76,7.621800702838836,755,1_1_1,0.8340848383999403,3.3347088369968327,8,3676.73,7.072854816027754,1351,1_1_1,0.6491735696669336,15.845733406109655
15,3,2,9.182296296296295,4553.44,10,3911.14,7.412673084082913,64075,1_1_1,0.6684949950015,10.189273933863573,10,4053.81,7.582108046115062,3078,1_1_1,0.8263372395837426,4.503149433570332,10,3911.14,7.412673084082913,2193,1_1_1,0.6684949950015,10.189273933863573,11,4670.61,8.697512367341314,7801,1_1_1,0.8618500396075991,2.8940753738122402,10,3911.14,7.412673084082913,1012,1_1_1,0.6684949950015,10.189273933863573,10,3911.14,7.412673084082913,1900,1_1_1,0.6684949950015,10.189273933863573,11,4251.98,8.02209094241926,1088,1_1_1,0.7051313383044744,8.88323432293336,10,3911.14,7.412673084082913,2150,1_1_1,0.6684949950015,10.189273933863573
15,3,3,10.281203703703705,5146.85,13,4493.04,8.382340227882851,40101,1_1_1,0.8138664980065016,3.7137470063043976,13,4657.75,8.64095826088389,2578,1_1_1,0.9084409854761499,0.9297178752556365,13,4493.04,8.382340227882851,1984,1_1_1,0.8138664980065016,3.7137470063043976,15,4741.83,8.781166666666667,3670,1_1_1,0.9999999999999999,0,13,4493.04,8.382340227882851,723,1_1_1,0.8138664980065016,3.7137470063043976,13,4493.04,8.382340227882851,1944,1_1_1,0.8138664980065016,3.7137470063043976,14,4955.66,9.206522483586715,802,1_1_1,0.8622205617738108,1.7624601263139388,13,4493.04,8.382340227882851,2832,1_1_1,0.8138664980065016,3.7137470063043976
15,3,4,8.987185185185185,4448.08,12,4495.51,8.38019083600583,69544,1_1_1,0.860514211248638,3.310339049238733,13,4369.47,8.091611111111114,3231,1_1_1,0.9458764030802403,0,12,4495.51,8.38019083600583,1910,1_1_1,0.860514211248638,3.310339049238733,13,4401.52,8.150962962962964,7694,1_1_1,0.9458683181013338,0,12,4495.51,8.38019083600583,767,1_1_1,0.860514211248638,3.310339049238733,12,4495.51,8.38019083600583,1674,1_1_1,0.860514211248638,3.310339049238733,12,4437.98,8.273653798968793,805,1_1_1,0.860514211248638,3.310339049238733,11,4482.18,8.455505650820646,1934,1_1_1,0.7590150432872278,9.310339049238733
15,3,5,10.902166666666668,5482.17,13,5142.6,9.55784427260244,131628,1_1_1,0.8290686409437236,2.0706563561462707,13,5177.57,9.597741548830461,2579,1_1_1,0.9157629482242395,0.5789373742721273,13,5142.6,9.55784427260244,2021,1_1_1,0.8290686409437236,2.0706563561462707,14,5786.43,10.715611111111112,12792,1_1_1,0.9854496456423617,0,13,5142.6,9.55784427260244,741,1_1_1,0.8290686409437236,2.0706563561462707,13,5142.6,9.55784427260244,1843,1_1_1,0.8290686409437236,2.0706563561462707,13,5142.89,9.558381309639476,706,1_1_1,0.8290686409437236,2.0706563561462707,13,5142.6,9.55784427260244,2077,1_1_1,0.8290686409437236,2.0706563561462707
15,3,6,9.201,4563.54,12,4492.15,8.403244666134304,78581,1_1_1,0.7811422914384282,5.06690219028043,12,4330.03,8.053215831626535,2504,1_1_1,0.8867694730782755,2.078505453147584,12,4492.15,8.403244666134304,3818,1_1_1,0.7811422914384282,5.06690219028043,14,4453.86,8.263039685217443,11099,1_1_1,0.9060158434298693,0.9090477797132559,12,4492.15,8.403244666134304,751,1_1_1,0.7811422914384282,5.06690219028043,12,4492.15,8.403244666134304,1564,1_1_1,0.7811422914384282,5.06690219028043,13,4137.87,7.706716636324086,1193,1_1_1,0.8589804479246169,2.6396648461118155,12,4492.15,8.403244666134304,3354,1_1_1,0.7811422914384282,5.06690219028043
15,3,7,9.711907407407407,4839.43,13,4212.36,7.827973986396281,63320,1_1_1,0.8643442259063195,1.6384391837768872,13,4440.95,8.229747311814396,4701,1_1_1,0.9270166670524456,0.3459498199748814,13,4440.01,8.249548060470357,2116,1_1_1,0.8643442259063195,1.6384391837768872,14,4438.06,8.224395577525693,5267,1_1_1,0.9290754777717255,0.34595687376378836,13,4212.36,7.827973986396281,796,1_1_1,0.8643442259063195,1.6384391837768872,13,4440.01,8.249548060470357,1901,1_1_1,0.8643442259063195,1.6384391837768872,14,4675.98,8.686529541951836,815,1_1_1,0.8680716498290094,1.6384391837768872,13,4440.01,8.249548060470357,2143,1_1_1,0.8643442259063195,1.6384391837768872
15,3,8,9.489166666666666,4719.15,11,3925.85,7.392290450512439,51957,1_1_1,0.7248607641060807,7.331871475190743,11,4213.98,7.834644667931512,2283,1_1_1,0.8777456750342599,1.8586800758907687,11,3925.85,7.392290450512439,1831,1_1_1,0.7248607641060807,7.331871475190743,14,4568.69,8.469920409466331,8045,1_1_1,0.9188277029981627,0.5630023457576767,11,3925.85,7.392290450512439,760,1_1_1,0.7248607641060807,7.331871475190743,11,3925.85,7.392290450512439,22200,1_1_1,0.7248607641060807,7.331871475190743,11,3872.54,7.293568228290216,805,1_1_1,0.7248607641060807,7.331871475190743,11,3925.85,7.392290450512439,1760,1_1_1,0.7248607641060807,7.331871475190743
15,3,9,8.343907407407407,4100.71,8,3598.82,6.83570476904531,202440,1_1_1,0.6986366626958814,10.273397253829653,9,3839.66,7.194999937056453,1925,1_1_1,0.8277257783919504,5.071107334498281,8,3701.15,7.01892655705328,1153,1_1_1,0.7015061158790038,9.896704534307935,12,3921.26,7.296497553446384,41945,1_1_1,0.8911181533074536,2.094297651227432,8,3701.15,7.01892655705328,1132,1_1_1,0.7015061158790038,9.896704534307935,8,3701.15,7.01892655705328,1035,1_1_1,0.7015061158790038,9.896704534307935,9,3948.06,7.429334448748526,703,1_1_1,0.7396287466497721,7.086733591578266,8,3701.15,7.01892655705328,1219,1_1_1,0.7015061158790038,9.896704534307935
15,3,10,9.845574074074074,4911.61,11,4743.3,8.902931750808047,71561,1_1_1,0.7452672930088625,7.1425717151494466,11,4786.05,8.911487955252221,2132,1_1_1,0.8512707696635209,2.905943981799782,11,4743.3,8.902931750808047,1659,1_1_1,0.7452672930088625,7.1425717151494466,14,4827.25,8.945090538687042,7590,1_1_1,0.9291527107769559,0.3443212101114199,11,4743.3,8.902931750808047,763,1_1_1,0.7452672930088625,7.1425717151494466,11,4743.3,8.902931750808047,1394,1_1_1,0.7452672930088625,7.1425717151494466,12,5034.84,9.417370571350682,818,1_1_1,0.7767288213996867,5.615567614374234,11,4743.3,8.902931750808047,1772,1_1_1,0.7452672930088625,7.1425717151494466
15,4,1,9.6095,4784.13,10,4255.03,7.968763377315496,76784,1_1_1,0.8141932922823286,5.344691527818679,10,4240.39,7.868549178306635,2002,1_1_1,0.89713291596943,0.9585062539535507,10,4255.03,7.968763377315496,1459,1_1_1,0.8141932922823286,5.344691527818679,15,4809.52,8.906518518518519,10173,1_1_1,0.9999999999999999,0,10,4255.03,7.968763377315496,689,1_1_1,0.8141932922823286,5.344691527818679,10,4255.03,7.968763377315496,1334,1_1_1,0.8141932922823286,5.344691527818679,10,4429.14,8.291189303241424,803,1_1_1,0.8141932922823286,5.344691527818679,10,4255.03,7.968763377315496,1786,1_1_1,0.8141932922823286,5.344691527818679
15,4,2,10.140185185185185,5070.7,11,4949.09,9.26056264353547,70609,1_1_1,0.7498304711333821,5.7348697232393535,11,4942.77,9.177468202665654,2209,1_1_1,0.8844513941416277,1.4514254932725037,11,4949.09,9.26056264353547,1667,1_1_1,0.7498304711333821,5.7348697232393535,13,4701.73,8.72727636811754,8291,1_1_1,0.899050710370575,1.2221376426080146,11,4949.09,9.26056264353547,706,1_1_1,0.7498304711333821,5.7348697232393535,11,4949.09,9.26056264353547,1503,1_1_1,0.7498304711333821,5.7348697232393535,13,4702.07,8.7460406480367,1515,1_1_1,0.8166984291803964,2.3102166599798366,11,4949.09,9.26056264353547,2112,1_1_1,0.7498304711333821,5.7348697232393535
15,4,3,10.0485,5021.19,10,4923.54,9.23176857713233,137916,1_1_1,0.7657121474252001,6.846114627939675,12,5252.57,9.73234622078627,2838,1_1_1,0.915452897552462,0.3218843582874493,10,4923.54,9.23176857713233,1633,1_1_1,0.7657121474252001,6.846114627939676,14,5084.6,9.415925925925926,10038,1_1_1,0.9523371224780056,0,10,4964.49,9.307601910465662,710,1_1_1,0.7657121474252001,6.846114627939676,10,4923.54,9.23176857713233,20663,1_1_1,0.7657121474252001,6.846114627939676,12,5256.69,9.804965176260062,792,1_1_1,0.8023757824752882,4.221243908937025,10,4923.54,9.23176857713233,1468,1_1_1,0.7657121474252001,6.846114627939676
15,4,4,9.875388888888889,4927.71,11,4436.93,8.302491051296732,86758,1_1_1,0.7963480954688844,5.157240855581575,12,4860.1,9.009954388831428,5519,1_1_1,0.9069347403962214,0.5861522187744872,11,4436.93,8.302491051296732,1772,1_1_1,0.7963480954688844,5.157240855581575,13,4298.55,7.992705151721367,7567,1_1_1,0.8815032653962861,1.945642436615287,11,4436.93,8.302491051296732,695,1_1_1,0.7963480954688844,5.157240855581575,11,4436.93,8.302491051296732,1464,1_1_1,0.7963480954688844,5.157240855581575,14,4541.99,8.43177345418622,762,1_1_1,0.8868321352143275,1.2408516956177411,11,4436.93,8.302491051296732,1680,1_1_1,0.7963480954688844,5.157240855581575
15,4,5,10.456333333333333,5241.42,15,5241.42,9.706333333333333,53375,1_1_1,0.9999999999999999,0,15,4852.85,8.98675925925926,3129,1_1_1,0.9999999999999999,0,15,5241.42,9.706333333333333,5004,1_1_1,0.9999999999999999,0,15,4990.8,9.242222222222223,3532,1_1_1,0.9999999999999999,0,15,5241.42,9.706333333333333,781,1_1_1,0.9999999999999999,0,15,5241.42,9.706333333333333,20981,1_1_1,0.9999999999999999,0,15,4852.85,8.98675925925926,821,1_1_1,0.9999999999999999,0,15,5241.42,9.706333333333333,2682,1_1_1,0.9999999999999999,0
15,4,6,10.92987037037037,5497.13,13,5004.18,9.338244397041132,53712,1_1_1,0.7882340096805113,4.274663822467957,13,5039,9.351950079321602,2623,1_1_1,0.9011259647848098,1.2281158704073436,13,5181.36,9.666355508152243,2024,1_1_1,0.7882340096805113,4.274663822467957,14,5242.82,9.718948056603478,13835,1_1_1,0.9170183156413958,0.6013278406531053,13,5004.18,9.338244397041132,22001,1_1_1,0.7882340096805113,4.274663822467957,13,5181.36,9.666355508152243,1831,1_1_1,0.7882340096805113,4.274663822467957,13,5092.72,9.502207360004096,918,1_1_1,0.7882340096805113,4.274663822467957,13,5181.36,9.666355508152243,2475,1_1_1,0.7882340096805113,4.274663822467957
15,4,7,8.44338888888889,4154.43,11,4225.5,7.941999716086617,159691,1_1_1,0.7548903075753489,7.019982965196942,11,3896.69,7.278966524731898,3190,1_1_1,0.8500173755081113,3.772435928358338,11,4225.5,7.941999716086617,1654,1_1_1,0.7548903075753489,7.019982965196942,14,4037.06,7.482624417611216,9070,1_1_1,0.9267483236798482,0.3952428344506962,11,4225.5,7.941999716086617,23996,1_1_1,0.7548903075753489,7.019982965196942,11,4225.5,7.941999716086617,1369,1_1_1,0.7548903075753489,7.019982965196942,13,3833.55,7.162266077540254,818,1_1_1,0.8075528006762185,3.785964652415165,11,4225.5,7.941999716086617,1587,1_1_1,0.7548903075753489,7.019982965196942
15,4,8,8.996092592592593,4452.89,13,4270.34,7.952850577761629,43353,1_1_1,0.8129849756868813,2.6888124434754825,13,4405.5,8.169533996683672,2472,1_1_1,0.9080676621696783,0.6720398010203028,13,4270.34,7.952850577761629,2220,1_1_1,0.8129849756868813,2.6888124434754825,14,4527,8.394535761752723,7660,1_1_1,0.9136750440156894,0.6721457051633373,13,4270.34,7.952850577761629,1138,1_1_1,0.8129849756868813,2.6888124434754825,13,4270.34,7.952850577761629,2130,1_1_1,0.8129849756868813,2.6888124434754825,14,4471.32,8.317984515286122,772,1_1_1,0.8251691607892963,2.265737583834067,12,4475.88,8.402255016741774,2094,1_1_1,0.7832071917251874,6.815301004506432
15,4,9,9.326425925925927,4631.27,9,3892.75,7.3416589158054135,125568,1_1_1,0.710906172899984,7.971757170547014,10,4213.93,7.821169162869632,2746,1_1_1,0.8808515189894427,1.0557053277334387,9,3892.75,7.3416589158054135,1408,1_1_1,0.710906172899984,7.971757170547014,13,4268.48,7.904592592592592,13376,1_1_1,0.9611837499463919,0,9,3892.75,7.3416589158054135,803,1_1_1,0.710906172899984,7.971757170547014,9,3892.75,7.3416589158054135,4442,1_1_1,0.710906172899984,7.971757170547014,9,3892.75,7.3416589158054135,1715,1_1_1,0.710906172899984,7.971757170547014,9,3892.75,7.3416589158054135,1704,1_1_1,0.710906172899984,7.971757170547014
15,4,10,9.289722222222222,4611.45,11,4424.61,8.26781831221108,128970,1_1_1,0.7939124521957472,4.445765399331509,12,4541.77,8.415344666120518,2455,1_1_1,0.918738541792206,0.279568856119917,11,4424.61,8.26781831221108,1624,1_1_1,0.7939124521957472,4.445765399331509,14,4510.99,8.358344666120518,44390,1_1_1,0.9322102613497043,0.279568856119917,11,4424.61,8.26781831221108,66666,1_1_1,0.7939124521957472,4.445765399331509,11,4424.61,8.26781831221108,1497,1_1_1,0.7939124521957472,4.445765399331509,13,4466.54,8.303505588716435,780,1_1_1,0.8611934585633916,1.9281131007638073,10,4483.47,8.476818312211082,1708,1_1_1,0.739155296373539,10.44576539933151
15,5,1,12.215574074074073,6191.41,12,5243.92,9.753221051627213,85068,1_1_1,0.8438135325140733,2.535485319854843,12,5180.1,9.59863420049652,3148,1_1_1,0.91680209789867,0.3513853631244277,12,5168.67,9.613869199775358,1875,1_1_1,0.8438135325140733,2.535485319854843,15,6191.41,11.465574074074073,8321,1_1_1,0.9999999999999999,0,12,5243.92,9.753221051627213,742,1_1_1,0.8438135325140733,2.535485319854843,12,5168.67,9.613869199775358,1641,1_1_1,0.8438135325140733,2.535485319854843,13,5803.56,10.781823409825298,786,1_1_1,0.8561639627356472,2.0694045895179243,12,5168.67,9.613869199775358,1913,1_1_1,0.8438135325140733,2.535485319854843
15,5,2,13.379574074074077,6819.97,11,5410.55,10.146402112114856,116887,1_1_1,0.7398567412377106,7.611904504669193,11,5435.92,10.122443155397628,2337,1_1_1,0.8434924324019576,3.3554782127464726,11,5564.01,10.430587297300043,1595,1_1_1,0.7398567412377106,7.611904504669193,14,6360.53,11.77875925925926,10083,1_1_1,0.9460426036650943,0,11,5410.55,10.146402112114856,2370,1_1_1,0.7398567412377106,7.611904504669193,11,5564.01,10.430587297300043,2906,1_1_1,0.7398567412377106,7.611904504669193,11,5564.01,10.430587297300043,1269,1_1_1,0.7398567412377106,7.611904504669193,11,5564.01,10.430587297300043,3166,1_1_1,0.7398567412377106,7.611904504669193
15,5,3,11.529407407407406,5820.88,13,5582.88,10.398995237868712,61979,1_1_1,0.7977439871192116,3.619714272122659,13,5532.36,10.25991074207504,3985,1_1_1,0.8996563225237298,0.887977857835744,13,5582.88,10.398995237868712,2722,1_1_1,0.7977439871192116,3.619714272122659,14,5665.33,10.504503680042056,8245,1_1_1,0.9086522489804768,0.7891096914122349,13,5582.88,10.398995237868712,730,1_1_1,0.7977439871192116,3.619714272122659,13,5582.88,10.398995237868712,1898,1_1_1,0.7977439871192116,3.619714272122659,14,5691.13,10.579802873320734,732,1_1_1,0.8169324230649617,2.4403946214661945,13,5582.88,10.398995237868712,2091,1_1_1,0.7977439871192116,3.619714272122659
15,5,4,12.338703703703702,6257.9,13,5684.78,10.598698565601653,47746,1_1_1,0.7838188717757522,4.279691713876933,13,5681,10.54298259583405,2497,1_1_1,0.8919491995699921,1.3567335278207246,13,5684.78,10.598698565601653,3673,1_1_1,0.7838188717757522,4.279691713876933,15,6307.23,11.680055555555555,6126,1_1_1,0.9999999999999999,0,13,5684.78,10.598698565601653,775,1_1_1,0.7838188717757522,4.279691713876933,13,5684.78,10.598698565601653,1844,1_1_1,0.7838188717757522,4.279691713876933,13,5655.24,10.54399486189795,791,1_1_1,0.7838188717757522,4.279691713876933,13,5684.78,10.598698565601653,2172,1_1_1,0.7838188717757522,4.279691713876933
15,5,5,11.233370370370372,5661.02,14,5452.94,10.121123751926897,38836,1_1_1,0.8800202750397261,1.3852028933915423,14,5640.46,10.448732100299326,2741,1_1_1,0.935677272126552,0.2061482401817678,14,5452.94,10.121123751926897,2363,1_1_1,0.8800202750397261,1.3852028933915423,14,5474.92,10.142180237456781,33093,1_1_1,0.9356668094187993,0.2063698029623322,14,5452.94,10.121123751926897,767,1_1_1,0.8800202750397261,1.3852028933915423,14,5452.94,10.121123751926897,2006,1_1_1,0.8800202750397261,1.3852028933915423,14,5475.63,10.163142270445414,803,1_1_1,0.8800202750397261,1.3852028933915423,14,5452.94,10.121123751926897,2346,1_1_1,0.8800202750397261,1.3852028933915423
15,5,6,8.394018518518521,4127.77,12,3599.17,6.747509594497599,54756,1_1_1,0.796727433702115,4.942797892078131,12,3574.84,6.680799711366461,2225,1_1_1,0.8102855026836264,3.643538237543246,12,3599.17,6.747509594497599,1746,1_1_1,0.796727433702115,4.942797892078131,15,4159.01,7.70187037037037,41459,1_1_1,0.9999999999999999,0,12,3599.17,6.747509594497599,735,1_1_1,0.796727433702115,4.942797892078131,12,3599.17,6.747509594497599,1568,1_1_1,0.796727433702115,4.942797892078131,13,3915.51,7.30217481348879,734,1_1_1,0.8468622309105992,3.073822142660754,10,3814.23,7.232223139146622,1697,1_1_1,0.7428083776907753,10.130055015463936
